İlan No,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Çekiş,Fiyat,Motor_Hacmi_CC,Motor_Gucu_HP,Degisen_Parca,Boyali_Parca
39018023,Opel,Frontera,1.2 Hybrid GS,2025,15103.0,Otomatik,Hibrit,SUV,Beyaz,Önden Çekiş,1660000.0,1199.0,136.0,0,0
38803630,Opel,Frontera,1.2 Hybrid GS,2025,6010.0,Otomatik,Hibrit,SUV,Turuncu,Önden Çekiş,1770000.0,1199.0,136.0,0,0
39720033,Opel,Frontera,1.2 Hybrid GS,2025,15000.0,Otomatik,Hibrit,SUV,Yeşil,Önden Çekiş,1615000.0,1199.0,136.0,0,0
39693578,Opel,Frontera,1.2 Hybrid GS,2025,18000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1590000.0,1199.0,136.0,0,0
38803640,Opel,Frontera,1.2 Hybrid GS,2025,8000.0,Otomatik,Hibrit,SUV,Beyaz,Önden Çekiş,1630000.0,1199.0,136.0,0,0
38803634,Opel,Frontera,1.2 Hybrid GS,2025,10000.0,Otomatik,Hibrit,SUV,Yeşil,Önden Çekiş,1635000.0,1199.0,136.0,0,0
38508305,Opel,Frontera,1.2 Hybrid GS,2025,17745.0,Otomatik,Hibrit,SUV,Beyaz,Önden Çekiş,1645000.0,1199.0,136.0,0,0
38622511,Opel,Frontera,1.2 Hybrid GS,2025,14500.0,Otomatik,Hibrit,SUV,Gri,Önden Çekiş,1588000.0,1199.0,136.0,0,0
37784652,Opel,Frontera,1.2 Hybrid GS,2025,16700.0,Otomatik,Hibrit,SUV,Yeşil,Önden Çekiş,1730000.0,1199.0,136.0,0,0
38187913,Opel,Frontera,1.2 Hybrid GS,2025,13000.0,Otomatik,Hibrit,SUV,Beyaz,Önden Çekiş,1789000.0,1199.0,136.0,0,0
38109601,Opel,Frontera,1.2 Hybrid GS,2025,6001.0,Otomatik,Hibrit,SUV,Beyaz,Önden Çekiş,1775000.0,1199.0,136.0,0,0
39018040,Opel,Frontera,1.2 Hybrid GS,2025,18000.0,Otomatik,Hibrit,SUV,Beyaz,Önden Çekiş,1695000.0,1199.0,136.0,0,0
38111064,Opel,Frontera,1.2 Hybrid GS,2025,20562.0,Otomatik,Hibrit,SUV,Beyaz,Önden Çekiş,1639500.0,1199.0,136.0,0,0
39799798,Opel,Frontera,1.2 Hybrid GS,2025,9500.0,Otomatik,Hibrit,SUV,Yeşil (metalik),Önden Çekiş,1680000.0,1199.0,136.0,0,0
36800709,Opel,Frontera,1.2 Hybrid GS,2025,11000.0,Otomatik,Hibrit,SUV,Yeşil,Önden Çekiş,1805000.0,1199.0,136.0,0,0
39653727,Opel,Corsa,1.2 Innovation,2020,126500.0,Düz,Benzin,Hatchback/5,Mavi,Önden Çekiş,910000.0,1199.0,75.0,0,0
39685562,Opel,Corsa,1.2 Silverline,2006,217000.0,Yarı Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,450000.0,1229.0,80.0,1,5
40384430,Opel,Corsa,1.2 Swing,2000,309000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,280000.0,1199.0,65.0,1,0
40377279,Opel,Corsa,1.2 Swing,2001,235000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),Önden Çekiş,340000.0,1199.0,65.0,0,0
40058125,Opel,Crossland X,1.2 T 120.Yıl,2019,67000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1250000.0,1200.0,113.0,0,0
40053175,Opel,Crossland X,1.2 T 120.Yıl,2019,39000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1180000.0,1200.0,138.0,0,0
39333699,Opel,Crossland X,1.2 T 120.Yıl,2020,42000.0,Düz,Benzin,SUV,Gri,Önden Çekiş,1095000.0,1199.0,130.0,0,0
39333692,Opel,Crossland X,1.2 T 120.Yıl,2019,58000.0,Otomatik,Dizel,SUV,Mavi,Önden Çekiş,1299750.0,1500.5,113.0,0,0
39846761,Opel,Corsa,1.2 T Edition,2020,29000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1170000.0,1199.0,100.0,0,0
40092273,Opel,Corsa,1.2 T Edition,2025,6001.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1465000.0,1199.0,100.0,0,0
35598287,Opel,Corsa,1.2 T Edition,2024,40000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1315000.0,1200.0,88.0,1,2
40092189,Opel,Corsa,1.2 T Edition,2025,22000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1374000.0,1199.0,100.0,0,0
39686822,Opel,Corsa,1.2 T Edition,2025,11000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1349000.0,1199.0,100.0,0,0
39654347,Opel,Corsa,1.2 T Edition,2025,23000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1374900.0,1199.0,100.0,0,0
39654345,Opel,Corsa,1.2 T Edition,2022,60000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1159750.0,1199.0,100.0,0,0
39317662,Opel,Corsa,1.2 T Edition,2022,65000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1115000.0,1199.0,100.0,0,4
38343290,Opel,Corsa,1.2 T Edition,2020,95000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1099000.0,1199.0,100.0,0,2
40092124,Opel,Corsa,1.2 T Edition,2023,74000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1154750.0,1200.0,88.0,0,5
39652821,Opel,Astra,1.2 T Edition,2020,65000.0,Düz,Benzin,Hatchback/5,Gri,Önden Çekiş,1150000.0,1200.0,138.0,0,0
39624868,Opel,Astra,1.2 T Edition,2020,38000.0,Düz,Benzin,Hatchback/5,Siyah,Önden Çekiş,1290000.0,1200.0,138.0,0,0
40092301,Opel,Corsa,1.2 T Edition,2021,110000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1150000.0,1199.0,100.0,0,0
40092167,Opel,Corsa,1.2 T Edition,2025,42000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1270000.0,1199.0,100.0,0,0
39654325,Opel,Corsa,1.2 T Edition,2025,47000.0,Otomatik,Benzin,Hatchback/5,Siyah,Önden Çekiş,1242000.0,1199.0,100.0,0,1
39625460,Opel,Corsa,1.2 T Edition,2025,13000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1310000.0,1199.0,100.0,0,0
39625445,Opel,Corsa,1.2 T Edition,2025,6001.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1475000.0,1199.0,100.0,0,0
40092265,Opel,Corsa,1.2 T Edition,2023,53000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1145000.0,1200.0,88.0,0,4
39654329,Opel,Corsa,1.2 T Edition,2023,45000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1157900.0,1200.0,88.0,0,0
39284781,Opel,Corsa,1.2 T Edition,2025,24500.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1350000.0,1200.0,88.0,0,0
39284757,Opel,Corsa,1.2 T Edition,2025,45100.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1330000.0,1200.0,88.0,0,0
39284729,Opel,Corsa,1.2 T Edition,2025,26500.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1350000.0,1200.0,88.0,0,0
37236892,Opel,Corsa,1.2 T Edition,2024,45000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1275000.0,1200.0,88.0,0,3
40445916,Opel,Mokka,1.2 T Edition,2024,39558.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1619900.0,1199.0,130.0,0,0
38132349,Opel,Mokka,1.2 T Edition,2024,37000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1525000.0,1199.0,130.0,0,0
40061755,Opel,Mokka,1.2 T Edition,2025,12600.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1565000.0,1200.0,138.0,0,0
40061693,Opel,Mokka,1.2 T Edition,2025,43000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1540000.0,1200.0,138.0,0,0
40421330,Opel,Crossland,1.2 T Edition,2022,45000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1150000.0,1199.0,130.0,0,4
40419262,Opel,Crossland,1.2 T Edition,2021,58500.0,Düz,Benzin,SUV,Füme,Önden Çekiş,1059900.0,1199.0,130.0,0,0
40402741,Opel,Mokka,1.2 T Edition,2024,70000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1425000.0,1199.0,130.0,0,0
40394784,Opel,Mokka,1.2 T Edition,2025,6001.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1680000.0,1199.0,130.0,0,0
39661086,Opel,Crossland,1.2 T Edition,2023,72000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1205000.0,1199.0,130.0,0,0
39661223,Opel,Mokka,1.2 T Edition,2025,50665.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1524000.0,1200.0,138.0,0,0
39661085,Opel,Crossland,1.2 T Edition,2021,92000.0,Düz,Benzin,SUV,Lacivert,Önden Çekiş,1075000.0,1200.0,138.0,0,0
39630714,Opel,Mokka,1.2 T Edition,2025,29500.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1567500.0,1200.0,138.0,0,0
39286555,Opel,Mokka,1.2 T Edition,2025,35763.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1529000.0,1200.0,138.0,0,0
39286552,Opel,Mokka,1.2 T Edition,2025,39215.0,Otomatik,Benzin,SUV,Lacivert,Önden Çekiş,1529000.0,1200.0,138.0,0,0
40409347,Opel,Crossland,1.2 T Edition,2023,35700.0,Otomatik,Benzin,SUV,Füme,Önden Çekiş,1325000.0,1199.0,130.0,0,0
40001125,Opel,Mokka,1.2 T Edition,2024,28000.0,Otomatik,Benzin,SUV,Siyah,Önden Çekiş,1550000.0,1199.0,130.0,0,0
40378944,Opel,Crossland,1.2 T Edition,2022,72000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1280500.0,1199.0,130.0,0,0
29400975,Opel,Crossland,1.2 T Edition,2021,88000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1235000.0,1199.0,130.0,0,0
39537079,Opel,Mokka,1.2 T Edition,2024,30000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1550000.0,1200.0,138.0,0,0
40360756,Opel,Crossland,1.2 T Edition,2021,43500.0,Otomatik,Benzin,SUV,Lacivert,Önden Çekiş,1300000.0,1199.0,130.0,0,0
40345626,Opel,Mokka,1.2 T Edition,2024,45500.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1410000.0,1199.0,130.0,0,0
39573394,Opel,Mokka,1.2 T Edition,2025,29600.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1545000.0,1200.0,138.0,0,0
39547190,Opel,Crossland,1.2 T Edition,2022,48500.0,Otomatik,Benzin,SUV,Füme,Önden Çekiş,1275000.0,1199.0,130.0,0,0
39103177,Opel,Mokka,1.2 T Edition,2025,17500.0,Otomatik,Benzin,SUV,Lacivert,Önden Çekiş,1565000.0,1200.0,138.0,0,0
39517092,Opel,Mokka,1.2 T Edition,2025,27500.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1539000.0,1200.0,138.0,0,0
39517058,Opel,Crossland,1.2 T Edition,2022,45000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1147700.0,1199.0,130.0,0,1
39517080,Opel,Crossland,1.2 T Edition,2021,147000.0,Düz,Benzin,SUV,Beyaz,Önden Çekiş,965000.0,1200.0,138.0,0,0
40286984,Opel,Crossland,1.2 T Edition,2022,44000.0,Otomatik,Benzin,SUV,Kırmızı,Önden Çekiş,1350000.0,1199.0,130.0,0,0
37285865,Opel,Crossland,1.2 T Edition,2022,34000.0,Otomatik,Benzin,SUV,Mavi,Önden Çekiş,1249000.0,1199.0,130.0,0,0
40232889,Opel,Mokka,1.2 T Edition,2025,13900.0,Otomatik,Benzin,SUV,Siyah,Önden Çekiş,1675000.0,1199.0,130.0,0,0
40232146,Opel,Crossland,1.2 T Edition,2022,69500.0,Otomatik,Benzin,SUV,Gri (Gümüş),Önden Çekiş,1280000.0,1199.0,130.0,0,1
39417068,Opel,Crossland,1.2 T Edition,2022,35000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1155000.0,1199.0,130.0,0,4
40219412,Opel,Crossland,1.2 T Edition,2023,74000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1200000.0,1199.0,130.0,0,0
39822636,Opel,Mokka,1.2 T Edition,2025,11000.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1829000.0,1200.0,138.0,0,0
40202850,Opel,Mokka,1.2 T Edition,2025,19857.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1628350.0,1200.0,138.0,0,0
40199928,Opel,Mokka,1.2 T Edition,2025,29000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1565000.0,1199.0,130.0,0,0
39502792,Opel,Mokka,1.2 T Edition,2025,13000.0,Otomatik,Benzin,SUV,Mavi,Önden Çekiş,1590000.0,1200.0,138.0,0,0
40160849,Opel,Mokka,1.2 T Edition,2024,13000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1640000.0,1199.0,130.0,0,0
39335198,Opel,Mokka,1.2 T Edition,2024,9416.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1619750.0,1199.0,130.0,0,0
38385709,Opel,Crossland,1.2 T Edition,2022,12000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1348000.0,1199.0,130.0,0,0
38132276,Opel,Mokka,1.2 T Edition,2025,7100.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1370000.0,1200.0,138.0,2,0
39747281,Opel,Mokka,1.2 T Edition,2024,19000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1485000.0,1199.0,130.0,0,0
39301246,Opel,Crossland,1.2 T Edition,2022,81500.0,Otomatik,Benzin,SUV,Kırmızı,Önden Çekiş,1299000.0,1199.0,130.0,0,0
39039443,Opel,Crossland,1.2 T Edition,2022,80000.0,Otomatik,Benzin,SUV,Kırmızı,Önden Çekiş,1235000.0,1199.0,130.0,0,2
38333061,Opel,Mokka,1.2 T Edition,2025,6001.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1749000.0,1200.0,138.0,0,0
40125720,Opel,Mokka,1.2 T Edition,2024,28000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1525000.0,1199.0,130.0,0,0
40125703,Opel,Mokka,1.2 T Edition,2024,8500.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1615000.0,1199.0,130.0,0,0
40125695,Opel,Mokka,1.2 T Edition,2024,62515.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1495000.0,1199.0,130.0,0,0
40125691,Opel,Mokka,1.2 T Edition,2024,60000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1495000.0,1199.0,130.0,0,0
40125598,Opel,Crossland,1.2 T Edition,2023,60000.0,Otomatik,Benzin,SUV,Füme,Önden Çekiş,1349000.0,1199.0,130.0,0,0
40112431,Opel,Mokka,1.2 T Edition,2025,37541.0,Otomatik,Benzin,SUV,Mavi,Önden Çekiş,1599850.0,1200.0,138.0,0,0
40100167,Opel,Crossland,1.2 T Edition,2021,56044.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1280000.0,1199.0,130.0,0,0
39746757,Opel,Crossland,1.2 T Edition,2020,88000.0,Düz,Benzin,SUV,Mavi,Önden Çekiş,1049000.0,1200.0,138.0,0,0
39041752,Opel,Mokka,1.2 T Edition,2025,27000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1620000.0,1300.5,138.0,0,0
38362049,Opel,Mokka,1.2 T Edition,2025,6001.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1695000.0,1200.0,138.0,0,0
40079184,Opel,Crossland,1.2 T Edition,2023,25669.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1328000.0,1199.0,130.0,0,0
40079167,Opel,Crossland,1.2 T Edition,2022,62000.0,Otomatik,Benzin,SUV,Füme,Önden Çekiş,1325000.0,1199.0,130.0,0,0
40079136,Opel,Crossland,1.2 T Edition,2021,57200.0,Düz,Benzin,SUV,Mavi,Önden Çekiş,1065000.0,1200.0,138.0,0,1
40079128,Opel,Crossland,1.2 T Edition,2021,31000.0,Otomatik,Benzin,SUV,Füme,Önden Çekiş,1230000.0,1199.0,130.0,0,0
40079114,Opel,Crossland,1.2 T Edition,2022,90000.0,Otomatik,Benzin,SUV,Siyah,Önden Çekiş,1195000.0,1199.0,130.0,0,1
37926251,Opel,Mokka,1.2 T Edition,2024,55000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1550000.0,1199.0,130.0,0,0
39693254,Opel,Mokka,1.2 T Edition,2024,13000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1540000.0,1199.0,130.0,0,0
40045488,Opel,Crossland,1.2 T Edition,2022,39900.0,Otomatik,Benzin,SUV,Gri (metalik),Önden Çekiş,1275000.0,1199.0,130.0,0,0
38282331,Opel,Crossland,1.2 T Edition,2023,20400.0,Düz,Benzin,SUV,Gri,Önden Çekiş,1230000.0,1300.5,138.0,0,0
39286557,Opel,Mokka,1.2 T Edition,2025,44248.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1535000.0,1200.0,138.0,0,1
38621462,Opel,Mokka,1.2 T Edition,2024,39000.0,Otomatik,Benzin,SUV,Kırmızı,Önden Çekiş,1515000.0,1199.0,130.0,0,1
40002965,Opel,Mokka,1.2 T Edition,2024,24000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1435000.0,1199.0,130.0,0,0
39133227,Opel,Mokka,1.2 T Edition,2025,38000.0,Otomatik,Benzin,SUV,Lacivert,Önden Çekiş,1565000.0,1200.0,138.0,0,0
39975930,Opel,Crossland,1.2 T Edition,2022,30000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1250000.0,1199.0,130.0,0,2
39103156,Opel,Mokka,1.2 T Edition,2025,7007.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1475000.0,1200.0,138.0,1,0
39103178,Opel,Mokka,1.2 T Edition,2025,27000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1570000.0,1200.0,138.0,0,0
39070738,Opel,Crossland,1.2 T Edition,2020,49000.0,Düz,Benzin,SUV,Gri,Önden Çekiş,1095000.0,1200.0,138.0,0,0
38288881,Opel,Mokka,1.2 T Edition,2025,6001.0,Otomatik,Benzin,SUV,Siyah,Önden Çekiş,1715000.0,1200.0,138.0,0,0
39070826,Opel,Mokka,1.2 T Edition,2024,37100.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1545000.0,1199.0,130.0,0,0
39052361,Opel,Mokka,1.2 T Edition,2024,28000.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1538000.0,1199.0,130.0,0,0
34500241,Opel,Crossland,1.2 T Edition,2022,45000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1295000.0,1199.0,130.0,0,0
38049019,Opel,Crossland,1.2 T Edition,2022,41000.0,Otomatik,Benzin,SUV,Siyah,Önden Çekiş,1290000.0,1199.0,130.0,0,0
37285796,Opel,Crossland,1.2 T Edition,2020,174000.0,Düz,Benzin,SUV,Bordo,Önden Çekiş,915000.0,1200.0,138.0,0,2
35418149,Opel,Mokka,1.2 T Edition,2024,53000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1490000.0,1199.0,130.0,1,5
40145636,Opel,Corsa,1.2 T Elegance,2023,22000.0,Otomatik,Benzin,Hatchback/5,Siyah,Önden Çekiş,1275000.0,1199.0,100.0,0,0
39686872,Opel,Corsa,1.2 T Elegance,2023,25000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1295000.0,1199.0,100.0,0,0
40436473,Opel,Corsa,1.2 T Elegance,2023,93000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1260000.0,1199.0,100.0,0,0
40433793,Opel,Corsa,1.2 T Elegance,2023,15000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1288000.0,1199.0,100.0,0,0
39625494,Opel,Corsa,1.2 T Elegance,2022,19000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1225750.0,1199.0,100.0,2,2
39625489,Opel,Corsa,1.2 T Elegance,2023,26000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1365000.0,1199.0,100.0,0,0
40125712,Opel,Mokka,1.2 T Elegance,2023,21000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1539900.0,1199.0,130.0,0,0
39999937,Opel,Mokka,1.2 T Elegance,2021,97000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1365000.0,1199.0,130.0,0,0
40446027,Opel,Crossland,1.2 T Elegance,2021,40285.0,Otomatik,Benzin,SUV,Siyah,Önden Çekiş,1419900.0,1199.0,130.0,0,0
40061701,Opel,Mokka,1.2 T Elegance,2023,64000.0,Otomatik,Benzin,SUV,Siyah,Önden Çekiş,1559999.0,1199.0,130.0,1,0
40061700,Opel,Mokka,1.2 T Elegance,2023,40000.0,Otomatik,Benzin,SUV,Kırmızı,Önden Çekiş,1585000.0,1199.0,130.0,0,1
40061697,Opel,Mokka,1.2 T Elegance,2023,13000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1575000.0,1199.0,130.0,0,0
40061692,Opel,Mokka,1.2 T Elegance,2022,140500.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1280000.0,1199.0,130.0,0,2
40061672,Opel,Mokka,1.2 T Elegance,2023,106686.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1375000.0,1199.0,130.0,0,0
40061663,Opel,Mokka,1.2 T Elegance,2023,33000.0,Otomatik,Benzin,SUV,Kırmızı,Önden Çekiş,1499000.0,1199.0,130.0,0,0
40061661,Opel,Mokka,1.2 T Elegance,2021,76000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1425000.0,1199.0,130.0,0,0
40061647,Opel,Mokka,1.2 T Elegance,2023,68000.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1375000.0,1199.0,130.0,1,0
40061641,Opel,Mokka,1.2 T Elegance,2021,35000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1460000.0,1199.0,130.0,0,0
40061638,Opel,Mokka,1.2 T Elegance,2022,58000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1459950.0,1199.0,130.0,0,0
40061597,Opel,Mokka,1.2 T Elegance,2022,96000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1396500.0,1199.0,130.0,1,1
40061593,Opel,Mokka,1.2 T Elegance,2022,95000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1365000.0,1199.0,130.0,0,0
39661225,Opel,Mokka,1.2 T Elegance,2021,26000.0,Otomatik,Benzin,SUV,Kırmızı,Önden Çekiş,1440000.0,1199.0,130.0,0,3
39661222,Opel,Mokka,1.2 T Elegance,2022,50000.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1419000.0,1199.0,130.0,0,0
39196796,Opel,Mokka,1.2 T Elegance,2023,78015.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1445000.0,1199.0,130.0,0,0
38388030,Opel,Crossland,1.2 T Elegance,2023,35500.0,Otomatik,Benzin,SUV,Gri (Gümüş),Önden Çekiş,1450000.0,1199.0,130.0,0,0
40415019,Opel,Mokka,1.2 T Elegance,2022,48000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1415000.0,1199.0,130.0,0,0
39630718,Opel,Mokka,1.2 T Elegance,2023,57581.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1380000.0,1199.0,130.0,3,1
39630712,Opel,Mokka,1.2 T Elegance,2023,98283.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1465000.0,1199.0,130.0,0,0
40032670,Opel,Crossland,1.2 T Elegance,2022,31800.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1425000.0,1200.0,138.0,0,0
39598259,Opel,Mokka,1.2 T Elegance,2022,39000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1428950.0,1199.0,130.0,0,0
40365532,Opel,Mokka,1.2 T Elegance,2022,80000.0,Otomatik,Benzin,SUV,Kırmızı,Önden Çekiş,1359000.0,1199.0,130.0,0,0
40061619,Opel,Mokka,1.2 T Elegance,2021,80800.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1385000.0,1199.0,130.0,0,0
39598253,Opel,Mokka,1.2 T Elegance,2021,73600.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1430000.0,1199.0,130.0,0,0
39133239,Opel,Mokka,1.2 T Elegance,2023,32000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1530000.0,1199.0,130.0,0,0
40337411,Opel,Mokka,1.2 T Elegance,2022,33000.0,Otomatik,Benzin,SUV,Kırmızı,Önden Çekiş,1524500.0,1200.0,138.0,0,0
40324876,Opel,Mokka,1.2 T Elegance,2022,52500.0,Otomatik,Benzin,SUV,Gri (metalik),Önden Çekiş,1450000.0,1199.0,130.0,0,0
39549220,Opel,Mokka,1.2 T Elegance,2022,46000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1410000.0,1199.0,130.0,0,0
39549218,Opel,Mokka,1.2 T Elegance,2023,26000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1550000.0,1199.0,130.0,0,0
38490309,Opel,Mokka,1.2 T Elegance,2021,117000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1398000.0,1199.0,130.0,1,0
40211510,Opel,Grandland,1.2 T Elegance,2022,97000.0,Otomatik,Benzin,SUV,Gri,Önden Çekiş,1525000.0,1200.0,138.0,1,0
39926916,Opel,Mokka,1.2 T Elegance,2023,30300.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1480000.0,1199.0,130.0,0,0
39517123,Opel,Mokka,1.2 T Elegance,2023,24000.0,Otomatik,Benzin,SUV,Füme,Önden Çekiş,1495000.0,1199.0,130.0,0,0
40297425,Opel,Mokka,1.2 T Elegance,2023,19000.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1525000.0,1199.0,130.0,0,0
26260368,Opel,Crossland,1.2 T Elegance,2023,39000.0,Otomatik,Benzin,SUV,Gri (Gümüş),Önden Çekiş,1380000.0,1199.0,130.0,0,0
39482634,Opel,Mokka,1.2 T Elegance,2023,56000.0,Otomatik,Benzin,SUV,Siyah,Önden Çekiş,1480000.0,1199.0,130.0,2,0
40274339,Opel,Crossland,1.2 T Elegance,2023,29750.0,Otomatik,Benzin,SUV,Beyaz,Önden Çekiş,1430000.0,1199.0,130.0,0,0
40061604,Opel,Mokka,1.2 T Elegance,2023,79000.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1420000.0,1199.0,130.0,0,0
39872394,Opel,Mokka,1.2 T Elegance,2021,54000.0,Otomatik,Benzin,SUV,Yeşil,Önden Çekiş,1390000.0,1199.0,130.0,0,0
