Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Çekiş,Fiyat,Motor_Hacmi_CC,Motor_Gucu_HP,Degisen_Parca,Boyali_Parca
Dacia,Logan,1.4 Ambiance,2006,220000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,250000.0,1390.0,75.0,1,9
Dacia,Sandero,1.4 Black Line,2011,204444.0,Düz,LPG & Benzin,Hatchback/5,Füme,,450000.0,1500.5,110.0,2,1
Dacia,Logan,1.4 Black Line,2011,107900.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,360000.0,1390.0,75.0,0,7
Dacia,Sandero,1.4 Black Line,2011,154745.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,520000.0,1390.0,75.0,0,0
Dacia,Sandero,1.4 Black Line,2010,242000.0,Düz,Benzin,Hatchback/5,Füme,Önden Çekiş,429750.0,1390.0,75.0,2,1
Dacia,Solenza,1.4 Clima,2004,365456.0,Düz,LPG & Benzin,Sedan,Yeşil,Önden Çekiş,165000.0,1390.0,75.0,0,0
Dacia,Logan,1.4 Laureate,2008,285000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,285000.0,1300.5,63.0,2,10
Dacia,Logan,1.4 Laureate,2005,75000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,399000.0,1390.0,75.0,1,10
Dacia,Sandero,1.4 Laureate,2011,275000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,Önden Çekiş,379500.0,1390.0,75.0,1,9
Dacia,Logan,1.4 Laureate,2005,171000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,338000.0,1390.0,75.0,1,6
Dacia,Sandero,1.4 Laureate,2009,145000.0,Düz,Benzin,Hatchback/5,Gri,Önden Çekiş,430000.0,1390.0,75.0,1,2
Dacia,Logan,1.4 Laureate,2005,261000.0,Düz,LPG & Benzin,Sedan,Mavi,Önden Çekiş,379000.0,1390.0,75.0,0,3
Dacia,Sandero,1.4 Laureate,2009,205000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,445000.0,1390.0,75.0,0,0
Dacia,Logan,1.4 Laureate,2008,325000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,275000.0,1300.5,63.0,0,0
Dacia,Sandero,1.4 Laureate,2009,232500.0,Düz,Benzin,Hatchback/5,Füme,Önden Çekiş,360000.0,1390.0,75.0,2,5
Dacia,Logan,1.4 Laureate,2005,231000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,295000.0,1390.0,75.0,0,11
Dacia,Sandero,1.4 Laureate,2010,224000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,395000.0,1390.0,75.0,1,5
Dacia,Solenza,1.4 Rapsodie,2004,233000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,245000.0,1390.0,75.0,0,6
Dacia,Solenza,1.4 Rapsodie,2004,234000.0,Düz,Benzin,Sedan,Şampanya,Önden Çekiş,240000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2004,214000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,165000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2004,173500.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,221000.0,1390.0,75.0,0,10
Dacia,Solenza,1.4 Rapsodie,2004,219000.0,Düz,LPG & Benzin,Sedan,Lacivert,Önden Çekiş,230000.0,1390.0,75.0,0,7
Dacia,Solenza,1.4 Rapsodie,2004,204800.0,Düz,LPG & Benzin,Sedan,Mavi (metalik),Önden Çekiş,225000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2004,133500.0,Düz,Benzin,Sedan,Bordo,Önden Çekiş,269000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2005,215000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,170000.0,1390.0,75.0,1,0
Dacia,Solenza,1.4 Rapsodie,2004,185000.0,Düz,LPG & Benzin,Sedan,Şampanya,Önden Çekiş,185000.0,1390.0,75.0,0,5
Dacia,Solenza,1.4 Rapsodie,2005,97500.0,Düz,Benzin,Sedan,Bordo,Önden Çekiş,245000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2004,285000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,165000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2004,145000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,199999.0,1390.0,75.0,1,4
Dacia,Solenza,1.4 Rapsodie,2004,230000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,194999.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2004,270000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,195000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2003,293000.0,Düz,LPG & Benzin,Sedan,Bordo,Önden Çekiş,210000.0,1390.0,75.0,0,12
Dacia,Solenza,1.4 Rapsodie,2004,242000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,245000.0,1390.0,75.0,0,2
Dacia,Solenza,1.4 Rapsodie,2004,205000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,245000.0,1390.0,75.0,0,2
Dacia,Solenza,1.4 Rapsodie,2004,193000.0,Düz,Benzin,Sedan,Gri,Önden Çekiş,265000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2004,262000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,185000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2004,160000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,250000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Rapsodie,2004,306000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,169000.0,1390.0,75.0,2,3
Dacia,Solenza,1.4 Scala,2005,270000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,165000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Scala,2004,205000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,195000.0,1390.0,75.0,0,2
Dacia,Solenza,1.4 Scala,2004,208500.0,Düz,LPG & Benzin,Sedan,Bej,Önden Çekiş,235000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Scala,2004,188000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,250000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Scala,2004,159000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,345000.0,1390.0,75.0,0,0
Dacia,Solenza,1.4 Scala,2004,225800.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,230000.0,1390.0,75.0,0,1
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,222000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,886500.0,1461.0,95.0,1,0
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,81000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,960000.0,1461.0,95.0,0,0
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,145000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,889500.0,1461.0,95.0,0,0
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,139500.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,877950.0,1461.0,95.0,1,1
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,139000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,879500.0,1461.0,95.0,0,5
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,174000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,855000.0,1461.0,95.0,0,0
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,107000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,915000.0,1461.0,95.0,0,0
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,88000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,925000.0,1461.0,95.0,0,1
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,115000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,845000.0,1461.0,95.0,1,2
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,93000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,915000.0,1461.0,95.0,0,4
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,142000.0,Yarı Otomatik,Dizel,Station wagon,Beyaz,Önden Çekiş,819900.0,1461.0,95.0,1,3
Dacia,Lodgy,1.5 BlueDCI Ambiance,2021,100000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,889900.0,1461.0,95.0,0,0
Dacia,Lodgy,1.5 BlueDCI Laureate,2020,88000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,970000.0,1500.5,88.0,0,4
Dacia,Lodgy,1.5 BlueDCI Laureate,2020,285000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,785000.0,1461.0,95.0,0,1
Dacia,Lodgy,1.5 BlueDCI Laureate,2019,157000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,675000.0,1500.5,88.0,1,5
Dacia,Lodgy,1.5 BlueDCI Laureate,2020,84000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,935000.0,1461.0,95.0,1,2
Dacia,Lodgy,1.5 BlueDCI Laureate,2020,160000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,825000.0,1500.5,88.0,1,1
Dacia,Lodgy,1.5 BlueDCI Laureate,2019,137000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,815000.0,1500.5,88.0,1,1
Dacia,Lodgy,1.5 BlueDCI Laureate,2020,86000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,865000.0,1500.5,88.0,0,1
Dacia,Lodgy,1.5 BlueDCI Laureate,2019,162000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,685000.0,1500.5,88.0,1,7
Dacia,Lodgy,1.5 BlueDCI Laureate,2020,342000.0,Düz,Dizel,MPV,Füme,Önden Çekiş,590000.0,1500.5,88.0,3,4
Dacia,Lodgy,1.5 BlueDCI Laureate,2019,216000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,695000.0,1500.5,88.0,0,2
Dacia,Lodgy,1.5 BlueDCI Laureate,2019,295000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,659950.0,1500.5,88.0,1,2
Dacia,Lodgy,1.5 BlueDCI Laureate,2020,295000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,635000.0,1461.0,95.0,1,4
Dacia,Lodgy,1.5 BlueDCI Laureate,2021,113000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,850000.0,1500.5,88.0,0,8
Dacia,Lodgy,1.5 BlueDCI Laureate,2019,154000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,880000.0,1461.0,95.0,0,1
Dacia,Lodgy,1.5 BlueDCI Laureate,2020,162700.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,769900.0,1500.5,88.0,1,0
Dacia,Lodgy,1.5 BlueDCI Laureate,2020,293000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,650000.0,1500.5,88.0,0,6
Dacia,Lodgy,1.5 BlueDCI Laureate,2019,157300.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,698000.0,1461.0,95.0,1,6
Dacia,Lodgy,1.5 BlueDCI Laureate,2019,154000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,765000.0,1500.5,88.0,1,4
Dacia,Lodgy,1.5 BlueDCI Laureate,2019,245000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,849000.0,1500.5,88.0,0,0
Dacia,Lodgy,1.5 BlueDCI Laureate,2020,218000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,690000.0,1500.5,88.0,0,4
Dacia,Lodgy,1.5 BlueDCI Laureate,2019,172000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,747500.0,1500.5,88.0,2,2
Dacia,Sandero,1.5 BlueDCI Stepway,2016,169000.0,Düz,Dizel,Hatchback/5,Siyah,Önden Çekiş,725000.0,1500.5,88.0,1,3
Dacia,Lodgy,1.5 BlueDCI Stepway,2022,85260.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,960000.0,1500.5,113.0,1,1
Dacia,Sandero,1.5 BlueDCI Stepway,2020,108000.0,Düz,Dizel,Hatchback/5,Mavi,Önden Çekiş,975000.0,1461.0,95.0,0,0
Dacia,Sandero,1.5 BlueDCI Stepway,2019,158000.0,Düz,Dizel,Hatchback/5,Füme,Önden Çekiş,855000.0,1461.0,95.0,0,0
Dacia,Lodgy,1.5 BlueDCI Stepway,2022,118000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,1069500.0,1500.5,113.0,0,0
Dacia,Sandero,1.5 BlueDCI Stepway,2019,193082.0,Düz,Dizel,Hatchback/5,Mavi,Önden Çekiş,699900.0,1461.0,95.0,2,3
Dacia,Sandero,1.5 BlueDCI Stepway,2020,110000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,917500.0,1461.0,95.0,0,2
Dacia,Sandero,1.5 BlueDCI Stepway,2019,116036.0,Düz,Dizel,Hatchback/5,Mavi,Önden Çekiş,925000.0,1461.0,95.0,2,4
Dacia,Sandero,1.5 BlueDCI Stepway,2019,151254.0,Düz,Dizel,Hatchback/5,Mavi,Önden Çekiş,799000.0,1461.0,95.0,0,5
Dacia,Lodgy,1.5 BlueDCI Stepway,2019,101500.0,Düz,Dizel,MPV,Mavi,Önden Çekiş,935000.0,1500.5,113.0,0,0
Dacia,Sandero,1.5 BlueDCI Stepway,2020,257000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,915000.0,1461.0,95.0,0,0
Dacia,Sandero,1.5 BlueDCI Stepway,2019,128000.0,Düz,Dizel,Hatchback/5,Mavi,Önden Çekiş,898750.0,1461.0,95.0,0,0
Dacia,Lodgy,1.5 BlueDCI Stepway,2020,185000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,850000.0,1461.0,115.0,0,0
Dacia,Lodgy,1.5 BlueDCI Stepway,2022,110000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,1099000.0,1500.5,113.0,0,0
Dacia,Sandero,1.5 BlueDCI Stepway,2020,100000.0,Düz,Dizel,Hatchback/5,Füme,Önden Çekiş,875000.0,1461.0,95.0,3,0
Dacia,Sandero,1.5 BlueDCI Stepway,2019,69000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,1069750.0,1461.0,95.0,0,0
Dacia,Sandero,1.5 BlueDCI Stepway,2019,330000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,730000.0,1461.0,95.0,0,0
Dacia,Lodgy,1.5 BlueDCI Stepway,2022,177000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,870000.0,1500.5,113.0,0,0
Dacia,Sandero,1.5 BlueDCI Stepway,2020,94000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,947000.0,1461.0,95.0,0,4
Dacia,Sandero,1.5 BlueDCI Stepway,2020,138000.0,Düz,Dizel,Hatchback/5,Kahverengi,Önden Çekiş,917500.0,1461.0,95.0,0,2
Dacia,Sandero,1.5 BlueDCI Stepway,2020,133000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,947000.0,1461.0,95.0,0,0
Dacia,Sandero,1.5 BlueDCI Stepway,2015,35100.0,Düz,Dizel,Hatchback/5,Kırmızı,Önden Çekiş,745000.0,1500.5,88.0,1,4
Dacia,Lodgy,1.5 dCi Allroad,2015,410000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,595000.0,1461.0,110.0,1,3
Dacia,Lodgy,1.5 dCi Allroad,2015,512000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,550000.0,1461.0,110.0,1,1
Dacia,Lodgy,1.5 dCi Allroad,2014,621000.0,Düz,Dizel,MPV,Beyaz,Önden Çekiş,470000.0,1461.0,110.0,0,2
Dacia,Lodgy,1.5 dCi Allroad,2014,237140.0,Düz,Dizel,MPV,Kahverengi,Önden Çekiş,575000.0,1500.5,113.0,2,4
Dacia,Logan,1.5 dCi Ambiance,2006,138000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,210000.0,1500.5,63.0,0,12
Dacia,Logan,1.5 dCi Ambiance,2006,257000.0,Düz,Dizel,Sedan,Gri (Gümüş),Önden Çekiş,355000.0,1461.0,65.0,1,0
Dacia,Logan,1.5 dCi Ambiance,2012,580000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,239000.0,1500.5,63.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2011,172000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),Önden Çekiş,475000.0,1461.0,70.0,2,0
Dacia,Logan,1.5 dCi Ambiance,2012,402000.0,Düz,Dizel,Sedan,Kırmızı,Önden Çekiş,360000.0,1461.0,70.0,1,0
Dacia,Logan,1.5 dCi Ambiance,2011,330000.0,Düz,Dizel,Sedan,Gri (Gümüş),Önden Çekiş,365000.0,1461.0,70.0,1,4
Dacia,Logan,1.5 dCi Ambiance,2011,123000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,550000.0,1461.0,70.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2006,169000.0,Düz,Dizel,Sedan,Şampanya,Önden Çekiş,360000.0,1461.0,68.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2009,165000.0,Düz,Dizel,Hatchback/5,Gri,Önden Çekiş,495000.0,1461.0,70.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2010,317000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,310000.0,1461.0,70.0,2,1
Dacia,Logan,1.5 dCi Ambiance,2007,196000.0,Düz,Dizel,Sedan,Lacivert,Önden Çekiş,380000.0,1461.0,68.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2007,234000.0,Düz,Dizel,Sedan,Gri (Gümüş),Önden Çekiş,325000.0,1461.0,70.0,5,3
Dacia,Logan,1.5 dCi Ambiance,2012,644000.0,Düz,Dizel,Sedan,Diğer,Önden Çekiş,290000.0,1461.0,75.0,1,11
Dacia,Sandero,1.5 dCi Ambiance,2009,90000.0,Düz,Dizel,Hatchback/5,Mavi,Önden Çekiş,550000.0,1461.0,70.0,1,2
Dacia,Logan,1.5 dCi Ambiance,2007,251000.0,Düz,Dizel,Sedan,Gri,Önden Çekiş,315000.0,1461.0,65.0,2,3
Dacia,Sandero,1.5 dCi Ambiance,2013,138000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,649000.0,1461.0,75.0,0,1
Dacia,Sandero,1.5 dCi Ambiance,2011,100000.0,Düz,Dizel,Hatchback/5,Gri,Önden Çekiş,569000.0,1461.0,70.0,0,6
Dacia,Sandero,1.5 dCi Ambiance,2018,235000.0,Düz,Dizel,Hatchback/5,Lacivert,Önden Çekiş,575000.0,1461.0,75.0,0,9
Dacia,Logan,1.5 dCi Ambiance,2007,315000.0,Düz,Dizel,Sedan,Füme,Önden Çekiş,285000.0,1500.5,63.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2012,308312.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,339000.0,1500.5,63.0,2,9
Dacia,Logan,1.5 dCi Ambiance,2010,320000.0,Düz,Dizel,Sedan,Gri,Önden Çekiş,269000.0,1500.5,63.0,1,8
Dacia,Logan,1.5 dCi Ambiance,2008,310000.0,Düz,Dizel,Sedan,Lacivert,Önden Çekiş,290000.0,1461.0,65.0,1,1
Dacia,Sandero,1.5 dCi Ambiance,2011,307000.0,Düz,Dizel,Hatchback/5,Siyah,Önden Çekiş,357000.0,1461.0,70.0,0,12
Dacia,Logan,1.5 dCi Ambiance,2008,293000.0,Düz,Dizel,Pick-up,Gri (Gümüş),Önden Çekiş,260000.0,1461.0,70.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2011,275000.0,Düz,Dizel,Hatchback/5,Gri,Önden Çekiş,375000.0,1461.0,70.0,2,5
Dacia,Logan,1.5 dCi Ambiance,2011,488500.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,245500.0,1461.0,70.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2012,158000.0,Düz,Dizel,Hatchback/5,Gri,Önden Çekiş,610000.0,1500.5,63.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2011,220000.0,Düz,Dizel,Hatchback/5,Bordo,Önden Çekiş,428500.0,1461.0,70.0,0,4
Dacia,Logan,1.5 dCi Ambiance,2010,271000.0,Yarı Otomatik,Dizel,Station wagon,Füme,Önden Çekiş,360000.0,1461.0,70.0,1,4
Dacia,Logan,1.5 dCi Ambiance,2007,358000.0,Düz,Dizel,Sedan,Gri,Önden Çekiş,250000.0,1461.0,68.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2012,188000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,507500.0,1500.5,63.0,1,3
Dacia,Logan,1.5 dCi Ambiance,2010,205000.0,Düz,Dizel,Sedan,Kahverengi,Önden Çekiş,375000.0,1500.5,63.0,2,4
Dacia,Sandero,1.5 dCi Ambiance,2012,152000.0,Düz,Dizel,Hatchback/5,Kırmızı,Önden Çekiş,475000.0,1500.5,63.0,3,5
Dacia,Logan,1.5 dCi Ambiance,2011,635008.0,Düz,Dizel,Sedan,Mavi (metalik),Önden Çekiş,270000.0,1461.0,70.0,0,12
Dacia,Logan,1.5 dCi Ambiance,2006,295000.0,Düz,Dizel,Sedan,Yeşil,Önden Çekiş,315000.0,1500.5,63.0,2,9
Dacia,Logan,1.5 dCi Ambiance,2010,356000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,335000.0,1500.5,63.0,0,1
Dacia,Logan,1.5 dCi Ambiance,2008,300000.0,Düz,Dizel,Pick-up,Beyaz,Önden Çekiş,415000.0,1461.0,70.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2008,228000.0,Düz,Dizel,Sedan,Gri,Önden Çekiş,301000.0,1461.0,65.0,3,9
Dacia,Sandero,1.5 dCi Ambiance,2014,94000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,675000.0,1500.5,63.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2008,380000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,279000.0,1500.5,63.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2012,380000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,390000.0,1461.0,70.0,1,7
Dacia,Sandero,1.5 dCi Ambiance,2018,236000.0,Düz,Dizel,Hatchback/5,Lacivert,Önden Çekiş,545000.0,1461.0,75.0,1,3
Dacia,Sandero,1.5 dCi Ambiance,2011,116000.0,Düz,Dizel,Hatchback/5,Gri,Önden Çekiş,545000.0,1461.0,70.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2007,518000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,270000.0,1461.0,65.0,0,12
Dacia,Sandero,1.5 dCi Ambiance,2012,457500.0,Düz,Dizel,Hatchback/5,Gri,Önden Çekiş,325000.0,1500.5,63.0,3,6
Dacia,Sandero,1.5 dCi Ambiance,2011,244000.0,Düz,Dizel,Hatchback/5,Füme,Önden Çekiş,415000.0,1461.0,70.0,3,6
Dacia,Sandero,1.5 dCi Ambiance,2016,216000.0,Düz,Dizel,Hatchback/5,Siyah,Önden Çekiş,620000.0,1461.0,75.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2006,233000.0,Düz,Dizel,Sedan,Gri,Önden Çekiş,355000.0,1461.0,65.0,0,6
Dacia,Sandero,1.5 dCi Ambiance,2012,87000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,610000.0,1461.0,75.0,2,3
Dacia,Logan,1.5 dCi Ambiance,2006,308000.0,Düz,Dizel,Sedan,Bordo,Önden Çekiş,275000.0,1461.0,70.0,0,11
Dacia,Sandero,1.5 dCi Ambiance,2009,320000.0,Düz,Dizel,Hatchback/5,Siyah,Önden Çekiş,347750.0,1461.0,70.0,2,8
Dacia,Logan,1.5 dCi Ambiance,2006,658000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,360000.0,1461.0,70.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2012,300000.0,Düz,Dizel,Station wagon,Beyaz,Önden Çekiş,250000.0,1461.0,70.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2012,573000.0,Düz,Dizel,Sedan,Gri,Önden Çekiş,350000.0,1500.5,63.0,4,7
Dacia,Sandero,1.5 dCi Ambiance,2010,176000.0,Düz,Dizel,Hatchback/5,Gri,Önden Çekiş,515000.0,1461.0,70.0,0,5
Dacia,Sandero,1.5 dCi Ambiance,2011,219000.0,Düz,Dizel,Hatchback/5,Gri,Önden Çekiş,525000.0,1461.0,70.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2012,210000.0,Düz,Dizel,Hatchback/5,Füme,Önden Çekiş,479500.0,1500.5,63.0,0,5
Dacia,Logan,1.5 dCi Ambiance,2012,500000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,325000.0,1500.5,63.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2010,221900.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,390000.0,1461.0,70.0,1,3
Dacia,Logan,1.5 dCi Ambiance,2007,183000.0,Düz,Dizel,Sedan,Füme,Önden Çekiş,280000.0,1461.0,68.0,1,3
Dacia,Logan,1.5 dCi Ambiance,2011,270000.0,Düz,Dizel,Sedan,Siyah,Önden Çekiş,450000.0,1461.0,70.0,0,2
Dacia,Logan,1.5 dCi Ambiance,2006,252000.0,Düz,Dizel,Sedan,Gri,Önden Çekiş,335000.0,1500.5,63.0,0,3
Dacia,Logan,1.5 dCi Ambiance,2010,236000.0,Düz,Dizel,Sedan,Füme,Önden Çekiş,395000.0,1500.5,63.0,0,4
Dacia,Logan,1.5 dCi Ambiance,2011,228000.0,Düz,Dizel,Sedan,Gri,Önden Çekiş,453000.0,1461.0,70.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2013,263000.0,Düz,Dizel,Hatchback/5,Kırmızı,Önden Çekiş,475000.0,1461.0,75.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2013,263000.0,Düz,Dizel,Hatchback/5,Kırmızı,Önden Çekiş,475000.0,1461.0,75.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2010,321000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,298000.0,1500.5,63.0,1,4
Dacia,Logan,1.5 dCi Ambiance,2009,403000.0,Düz,Dizel,Sedan,Beyaz,Önden Çekiş,295000.0,1461.0,70.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2007,317000.0,Düz,Dizel,Sedan,Gri,Önden Çekiş,275000.0,1461.0,68.0,0,0
Dacia,Logan,1.5 dCi Ambiance,2012,358000.0,Düz,Dizel,Station wagon,Beyaz,Önden Çekiş,260000.0,1500.5,63.0,0,0
Dacia,Sandero,1.5 dCi Ambiance,2011,282000.0,Düz,Dizel,Hatchback/5,Füme,Önden Çekiş,375000.0,1461.0,70.0,1,6
Dacia,Sandero,1.5 dCi Ambiance,2018,395000.0,Düz,Dizel,Hatchback/5,Beyaz,Önden Çekiş,525000.0,1461.0,75.0,0,7
